name,online_order,book_table,rating,votes,phone,location,type,dish_liked,cuisines,approx_cost_two_people
Beyond Elements,Yes,Yes,4.1,859,080 48500777,Whitefield,"Casual Dining, Cafe","Masala Chaach, Dal Makhani, Pasta, Wood Fire Pizza, Sweet Lassi, Bharwan Mushroom, Paneer Tikka Masala","Cafe, Italian, Pizza, North Indian",900
Barley & Grapes Cafe,No,No,4.2,843,080 67266599,Whitefield,Cafe,"Beer, Burgers, Pizza, Pasta, Mocktails, Salads, Sangria","Cafe, Italian, Continental","1,000"
Barley & Grapes Cafe,No,No,4.2,842,080 67266599,Whitefield,Cafe,"Beer, Burgers, Pizza, Pasta, Mocktails, Salads, Sangria","Cafe, Italian, Continental","1,000"
Giselle Resto Cafe,Yes,Yes,4.1,840,080 49653161,Kammanahalli,Cafe,"Pancakes, Steak, Mocktails, Burgers, Wings, Paneer Pizza, Wood Fire Pizza","Cafe, Italian, Pizza, Beverages, Desserts",800
Giselle Resto Cafe,Yes,Yes,4.1,840,080 49653161,Kammanahalli,Cafe,"Pancakes, Steak, Mocktails, Burgers, Wings, Paneer Pizza, Wood Fire Pizza","Cafe, Italian, Pizza, Beverages, Desserts",800
Giselle Resto Cafe,Yes,Yes,4.1,840,080 49653161,Kammanahalli,Cafe,"Pancakes, Steak, Mocktails, Burgers, Wings, Paneer Pizza, Wood Fire Pizza","Cafe, Italian, Pizza, Beverages, Desserts",800
Giselle Resto Cafe,Yes,Yes,4.1,840,080 49653161,Kammanahalli,Cafe,"Pancakes, Steak, Mocktails, Burgers, Wings, Paneer Pizza, Wood Fire Pizza","Cafe, Italian, Pizza, Beverages, Desserts",800
Giselle Resto Cafe,Yes,Yes,4.1,840,080 49653161,Kammanahalli,Cafe,"Pancakes, Steak, Mocktails, Burgers, Wings, Paneer Pizza, Wood Fire Pizza","Cafe, Italian, Pizza, Beverages, Desserts",800
Giselle Resto Cafe,Yes,Yes,4.1,836,080 49653161,Kammanahalli,Cafe,"Pancakes, Steak, Mocktails, Burgers, Wings, Paneer Pizza, Wood Fire Pizza","Cafe, Italian, Pizza, Beverages, Desserts",800
M Cafe - Bengaluru Marriott Hotel Whitefield,No,Yes,4.1,833,080 49435000,Whitefield,Fine Dining,"Rasmalai, Salads, Pasta, Pizza, Mutton Biryani, Cocktails, Coffee","North Indian, American, Italian","2,500"
M Cafe - Bengaluru Marriott Hotel Whitefield,No,Yes,4.1,821,080 45128695,Whitefield,Fine Dining,"Rasmalai, Salads, Pasta, Pizza, Mutton Biryani, Cocktails, Coffee","North Indian, American, Italian","2,500"
M Cafe - Bengaluru Marriott Hotel Whitefield,No,Yes,4.1,821,080 45128695,Whitefield,Fine Dining,"Rasmalai, Salads, Pasta, Pizza, Mutton Biryani, Cocktails, Coffee","North Indian, American, Italian","2,500"
Glen's Bakehouse,Yes,Yes,4.2,816,080 48524900,Whitefield,"Bakery, Cafe","Pizza, Cheesecake, Pasta, Risotto, Chicken Burger, Sandwich, Hot Chocolate","Bakery, Cafe, Italian, Desserts",600
Glen's Bakehouse,Yes,Yes,4.2,815,080 48524900,Whitefield,"Bakery, Cafe","Pizza, Cheesecake, Pasta, Risotto, Chicken Burger, Sandwich, Hot Chocolate","Bakery, Cafe, Italian, Desserts",600
Glen's Bakehouse,Yes,Yes,4.2,815,080 48524900,Whitefield,"Bakery, Cafe","Pizza, Cheesecake, Pasta, Risotto, Chicken Burger, Sandwich, Hot Chocolate","Bakery, Cafe, Italian, Desserts",600
Fire Station,No,Yes,4.4,809,080 33512968,Electronic City,"Pub, Casual Dining","Beer, Lasagne, Cocktails, Pizza, Churros, Chicken Pepper Fry, Chicken Tikka","Continental, Mexican, Burger, Desserts, Italian, Pizza, North Indian, Chinese","1,200"
Fire Station,No,Yes,4.4,809,080 33512968,Electronic City,"Pub, Casual Dining","Beer, Lasagne, Cocktails, Pizza, Churros, Chicken Pepper Fry, Chicken Tikka","Continental, Mexican, Burger, Desserts, Italian, Pizza, North Indian, Chinese","1,200"
Fire Station,No,Yes,4.4,809,080 33512968,Electronic City,"Pub, Casual Dining","Beer, Lasagne, Cocktails, Pizza, Churros, Chicken Pepper Fry, Chicken Tikka","Continental, Mexican, Burger, Desserts, Italian, Pizza, North Indian, Chinese","1,200"
Fire Station,No,Yes,4.4,808,080 33512968,Electronic City,"Pub, Casual Dining","Beer, Lasagne, Cocktails, Pizza, Churros, Chicken Pepper Fry, Chicken Tikka","Continental, Mexican, Burger, Desserts, Italian, Pizza, North Indian, Chinese","1,200"
Chianti,No,Yes,4.5,800,+91 8067922473,Bannerghatta Road,Casual Dining,"Pasta, Pizza, Mushroom Soup, Tiramisu, Sangria, Fish, Panna Cotta",Italian,"1,500"
Glen's Bakehouse,Yes,Yes,4.2,794,080 48524900,Whitefield,"Bakery, Cafe","Pizza, Cheesecake, Pasta, Risotto, Chicken Burger, Sandwich, Hot Chocolate","Bakery, Cafe, Italian, Desserts",600
Caffe Pascucci,Yes,Yes,4.0,791,080 41200431,JP Nagar,Casual Dining,"Coffee, Cappuccino, Sandwiches, Salads, Asparagus Soup, Woodfire Pizza, Bruschettas","Continental, Italian, Beverages","1,300"
Caffe Pascucci,Yes,Yes,4.0,791,080 41200431,JP Nagar,Casual Dining,"Coffee, Cappuccino, Sandwiches, Salads, Asparagus Soup, Woodfire Pizza, Bruschettas","Continental, Italian, Beverages","1,300"
Caffe Pascucci,Yes,Yes,4.0,790,080 41200431,JP Nagar,Casual Dining,"Coffee, Cappuccino, Sandwiches, Salads, Asparagus Soup, Woodfire Pizza, Bruschettas","Continental, Italian, Beverages","1,300"
Caffe Pascucci,Yes,Yes,4.0,790,080 41200431,JP Nagar,Casual Dining,"Coffee, Cappuccino, Sandwiches, Salads, Asparagus Soup, Woodfire Pizza, Bruschettas","Continental, Italian, Beverages","1,300"
Caffe Pascucci,Yes,Yes,4.0,790,080 41200431,JP Nagar,Casual Dining,"Coffee, Cappuccino, Sandwiches, Salads, Asparagus Soup, Woodfire Pizza, Bruschettas","Continental, Italian, Beverages","1,300"
Caffe Pascucci,Yes,Yes,4.0,790,080 41200431,JP Nagar,Casual Dining,"Coffee, Cappuccino, Sandwiches, Salads, Asparagus Soup, Woodfire Pizza, Bruschettas","Continental, Italian, Beverages","1,300"
Caffe Pascucci,Yes,Yes,4.0,790,080 41200431,JP Nagar,Casual Dining,"Coffee, Cappuccino, Sandwiches, Salads, Asparagus Soup, Woodfire Pizza, Bruschettas","Continental, Italian, Beverages","1,300"
Aioli,No,Yes,4.2,789,080 69990174,Kalyan Nagar,Casual Dining,"Garlic Bread, Salad, Salads, Pita Bread, Lamb Chops, Sea Food, Chicken Wings","Mediterranean, Continental, Italian, Salad","1,400"
Chianti,No,Yes,4.5,787,+91 8067922473,Bannerghatta Road,Casual Dining,"Pasta, Pizza, Mushroom Soup, Tiramisu, Sangria, Fish, Panna Cotta",Italian,"1,500"
Aioli,No,Yes,4.2,783,080 69990174,Kalyan Nagar,Casual Dining,"Garlic Bread, Salad, Salads, Pita Bread, Lamb Chops, Sea Food, Steak","Mediterranean, Continental, Italian, Salad","1,400"
Aioli,No,Yes,4.2,783,080 69990174,Kalyan Nagar,Casual Dining,"Garlic Bread, Salad, Salads, Pita Bread, Lamb Chops, Sea Food, Steak","Mediterranean, Continental, Italian, Salad","1,400"
Aioli,No,Yes,4.2,783,080 69990174,Kalyan Nagar,Casual Dining,"Garlic Bread, Salad, Salads, Pita Bread, Lamb Chops, Sea Food, Steak","Mediterranean, Continental, Italian, Salad","1,400"
The Grill House,Yes,Yes,4.1,774,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,774,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,771,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,771,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,770,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,770,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,770,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
Bologna,No,Yes,4.5,769,080 49653550,Indiranagar,Casual Dining,"Tiramisu, Pasta, Pizza, Lasagne, Sea Food, Ravioli, Bruschettas",Italian,"1,000"
The Square - Novotel,No,Yes,4.3,766,080 49652476,Marathahalli,Fine Dining,"Breakfast Buffet, Cocktails, Noodles, Sunday Brunch, Mocktails, Veg Sushi, Pizza","Continental, North Indian, Japanese, Italian","2,500"
The Square - Novotel,No,Yes,4.3,766,080 49652476,Marathahalli,Fine Dining,"Breakfast Buffet, Cocktails, Noodles, Sunday Brunch, Mocktails, Veg Sushi, Pizza","Continental, North Indian, Japanese, Italian","2,500"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Grill House,Yes,Yes,4.1,765,080 40977011,Ulsoor,"Casual Dining, Bar","Steak, Burgers, Cocktails, Beer, Buffalo Wings, Pasta, Chicken Stroganoff","American, Mexican, Italian, Steak","1,200"
The Square - Novotel,No,Yes,4.3,764,080 49652476,Marathahalli,Fine Dining,"Breakfast Buffet, Cocktails, Noodles, Sunday Brunch, Mocktails, Veg Sushi, Pizza","Continental, North Indian, Japanese, Italian","2,500"
The Square - Novotel,No,Yes,4.3,764,080 49652476,Marathahalli,Fine Dining,"Breakfast Buffet, Cocktails, Noodles, Sunday Brunch, Mocktails, Veg Sushi, Pizza","Continental, North Indian, Japanese, Italian","2,500"
FireHouse - Bar & Kitchen,Yes,Yes,3.9,764,080 39511692,HBR Layout,Pub,"Cocktails, Peri Peri Chicken, Meat Pizza, Mojito, Buffalo Wings, Beer, Burgers","Continental, American, Chinese, BBQ, Salad, Italian","1,500"
The Square - Novotel,No,Yes,4.3,760,080 49652905,Marathahalli,Fine Dining,"Breakfast Buffet, Cocktails, Sunday Brunch, Noodles, Mocktails, Veg Sushi, Salads","Continental, North Indian, Japanese, Italian","2,500"
Mudpipe Cafe,Yes,No,4.2,745,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,745,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,745,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,744,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,744,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,744,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,744,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,744,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
The Beer Cafe,No,No,4.1,742,+91 8929188567,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian","1,500"
The Beer Cafe,No,No,4.1,742,+91 8929188567,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian","1,500"
The Beer Cafe,No,No,4.1,742,+91 8929188567,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian","1,500"
Mudpipe Cafe,Yes,No,4.2,740,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,740,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,740,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,740,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,740,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,740,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,739,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,739,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
Mudpipe Cafe,Yes,No,4.2,739,+91 9886140111,Cunningham Road,Cafe,"Sandwiches, Lemonade, Nachos, Mozzarella Sticks, Fries, Pasta, Pizza","Cafe, Continental, Italian, Burger",750
The Beer Cafe,No,No,4.1,731,+91 8929188567,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian","1,500"
The Beer Cafe,No,No,4.1,731,+91 8929188567,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian","1,500"
Midnight Mania,Yes,No,4.0,731,080 43005560,Koramangala 6th Block,Delivery,"Paneer Tikka Pizza, Veggie Pizza, Chocolate Tart, Peri Peri Chicken Pizza, Pasta, Kit Kat Shake, Margherita Pizza","Pizza, Italian, Beverages",700
The Beer Cafe,No,No,4.1,730,+91 8929188567,Malleshwaram,Pub,"Beer, Cocktails, Garden Pizza, Chicken Tikka, Spring Roll, Chips, Chicken Wings","Finger Food, North Indian, Italian","1,500"
Midnight Mania,Yes,No,4.1,725,080 43005560,Koramangala 6th Block,Delivery,"Paneer Tikka Pizza, Veggie Pizza, Chocolate Tart, Peri Peri Chicken Pizza, Pasta, Kit Kat Shake, Burgers","Pizza, Italian, Beverages",700
Midnight Mania,Yes,No,4.1,725,080 43005560,Koramangala 6th Block,Delivery,"Paneer Tikka Pizza, Veggie Pizza, Chocolate Tart, Peri Peri Chicken Pizza, Pasta, Kit Kat Shake, Burgers","Pizza, Italian, Beverages",700
Midnight Mania,Yes,No,4.0,725,080 43005560,Koramangala 6th Block,Delivery,"Paneer Tikka Pizza, Veggie Pizza, Chocolate Tart, Peri Peri Chicken Pizza, Pasta, Kit Kat Shake, Burgers","Pizza, Italian, Beverages",700
Midnight Mania,Yes,No,4.1,724,080 43005560,Koramangala 6th Block,Delivery,"Paneer Tikka Pizza, Veggie Pizza, Chocolate Tart, Peri Peri Chicken Pizza, Pasta, Kit Kat Shake, Burgers","Pizza, Italian, Beverages",700
Midnight Mania,Yes,No,4.1,723,080 43005560,Koramangala 6th Block,Delivery,"Paneer Tikka Pizza, Veggie Pizza, Chocolate Tart, Peri Peri Chicken Pizza, Pasta, Kit Kat Shake, Burgers","Pizza, Italian, Beverages",700
Caffe Pascucci,Yes,Yes,4.1,723,+91 8043758922,HSR,Cafe,"Pizza, Coffee, Pasta, Sandwiches, Chicken Lasagne, Pepper Chicken, Bruschettas","Cafe, Continental, Pizza, Italian, Beverages",950
Caffe Pascucci,Yes,Yes,4.1,720,+91 8043758922,HSR,Cafe,"Pizza, Coffee, Pasta, Sandwiches, Chicken Lasagne, Pepper Chicken, Bruschettas","Cafe, Continental, Pizza, Italian, Beverages",950
Caffe Pascucci,Yes,Yes,4.1,720,+91 8043758922,HSR,Cafe,"Pizza, Coffee, Pasta, Sandwiches, Chicken Lasagne, Pepper Chicken, Bruschettas","Cafe, Continental, Pizza, Italian, Beverages",950
Caffe Pascucci,Yes,Yes,4.1,720,+91 8043758922,HSR,Cafe,"Pizza, Coffee, Pasta, Sandwiches, Chicken Lasagne, Pepper Chicken, Bruschettas","Cafe, Continental, Pizza, Italian, Beverages",950
Caffe Pascucci,Yes,Yes,4.1,720,+91 8043758922,HSR,Cafe,"Pizza, Coffee, Pasta, Sandwiches, Chicken Lasagne, Pepper Chicken, Bruschettas","Cafe, Continental, Pizza, Italian, Beverages",950
Midnight Mania,Yes,No,4.1,720,080 43005560,Koramangala 6th Block,Delivery,"Paneer Tikka Pizza, Veggie Pizza, Chocolate Tart, Peri Peri Chicken Pizza, Pasta, Kit Kat Shake, Burgers","Pizza, Italian, Beverages",700
Caffe Pascucci,Yes,Yes,4.1,719,+91 8043758922,HSR,Cafe,"Pizza, Coffee, Pasta, Sandwiches, Chicken Lasagne, Pepper Chicken, Bruschettas","Cafe, Continental, Pizza, Italian, Beverages",950
Bologna,No,Yes,4.5,717,+91 8043027392,Indiranagar,Casual Dining,"Tiramisu, Pasta, Pizza, Lasagne, Bruschettas, Mango Mousse, Watermelon Sangria",Italian,"1,000"
An Egg Story,No,No,4.1,707,+91 9986419110,Brookefield,Cafe,"Healthy Breakfast, English Breakfast, Caesar Salad, Burgers, Enchiladas, Omelette, Egg Burger","Cafe, Continental, American, Italian",600
An Egg Story,No,No,4.1,707,+91 9986419110,Brookefield,Cafe,"Healthy Breakfast, English Breakfast, Caesar Salad, Burgers, Enchiladas, Omelette, Egg Burger","Cafe, Continental, American, Italian",600
An Egg Story,No,No,4.1,707,+91 9986419110,Brookefield,Cafe,"Healthy Breakfast, Caesar Salad, English Breakfast, Burgers, Enchiladas, Omelette, Egg Burger","Cafe, Continental, American, Italian",600
Freskka,Yes,No,4.0,702,080 41145508,New BEL Road,Casual Dining,"Momos, Salads, Lasagne, Risotto, Pesto Pasta, Pizza, Filter Coffee","Italian, American, Asian, Continental, Mexican, Momos",700
Freskka,Yes,No,4.0,702,080 41145508,New BEL Road,Casual Dining,"Momos, Salads, Lasagne, Risotto, Pesto Pasta, Pizza, Filter Coffee","Italian, American, Asian, Continental, Mexican, Momos",700
Freskka,Yes,No,4.0,702,080 41145508,New BEL Road,Casual Dining,"Momos, Salads, Lasagne, Risotto, Pesto Pasta, Pizza, Filter Coffee","Italian, American, Asian, Continental, Mexican, Momos",700
An Egg Story,No,No,4.1,701,+91 9986419110,Brookefield,Cafe,"Healthy Breakfast, English Breakfast, Caesar Salad, Burgers, Enchiladas, Sunday Brunch, Omelette","Cafe, Continental, American, Italian",600
An Egg Story,No,No,4.1,701,+91 9986419110,Brookefield,Cafe,"Healthy Breakfast, English Breakfast, Caesar Salad, Burgers, Enchiladas, Sunday Brunch, Omelette","Cafe, Continental, American, Italian",600
An Egg Story,No,No,4.1,701,+91 9986419110,Brookefield,Cafe,"Healthy Breakfast, English Breakfast, Caesar Salad, Burgers, Enchiladas, Sunday Brunch, Omelette","Cafe, Continental, American, Italian",600
Wanderers,No,Yes,3.9,695,080 25455225,Kalyan Nagar,"Microbrewery, Casual Dining","Pizza, Chicken Burger, Wheat Beer, Chips, Craft Beer, Stout, Peri Peri Fries","Continental, North Indian, South Indian, Italian","1,500"
Northam's Pizza.Pita,Yes,No,4.1,673,+91 8105711811,HSR,Quick Bites,"Exotic Garlic Bread, Spicy Falafel, Burgers, Pasta, Pita Pocket, Pita Pizza, Veggie Pizza","Italian, Pizza",450
The Beer Cafe,Yes,Yes,4.1,673,+91 8929188573,Whitefield,Pub,"Cocktails, Wheat Beer, Bruschettas, Pasta, Burgers, Supreme Pizza, Nachos","Finger Food, North Indian, Chinese, Italian","1,400"
The Beer Cafe,Yes,Yes,4.1,673,+91 8929188573,Whitefield,Pub,"Cocktails, Wheat Beer, Bruschettas, Pasta, Burgers, Supreme Pizza, Nachos","Finger Food, North Indian, Chinese, Italian","1,400"
The Beer Cafe,Yes,Yes,4.1,673,+91 8929188573,Whitefield,Pub,"Cocktails, Wheat Beer, Bruschettas, Pasta, Burgers, Supreme Pizza, Nachos","Finger Food, North Indian, Chinese, Italian","1,400"
